Name,Location,Height,Weight,Ranking,NationalRank,PositionRank,StateRank,State,Position,Year,School,Type,count
Keyshaun Elliott,NA,6-3,225,87,NA,NA,NA,NA,LB,2024,arizona-state,Transfer,12
Shancco Matautia,NA,6-2,346,84,NA,NA,NA,NA,IOL,2024,arizona-state,Transfer,4
Joey Su'a,NA,6-4,346,85,NA,NA,NA,NA,IOL,2024,arizona-state,Transfer,7
Kamari Wilson,NA,6-0,205,88,NA,NA,NA,NA,S,2024,arizona-state,Transfer,8
Zyrus Fiaseu,NA,6-0,220,86,NA,NA,NA,NA,LB,2024,arizona-state,Transfer,7
Raleek Brown,NA,5-8,185,90,NA,NA,NA,NA,RB,2024,arizona-state,Transfer,3
Jordan Crook,NA,6-0,220,86,NA,NA,NA,NA,LB,2024,arizona-state,Transfer,7
Sam Leavitt,NA,6-2,200,89,NA,NA,NA,NA,QB,2024,arizona-state,Transfer,3
Justin Wodtly,NA,6-3,275,85,NA,NA,NA,NA,Edge,2024,arizona-state,Transfer,7
Markeston Douglas,NA,6-4,285,88,NA,NA,NA,NA,TE,2024,arizona-state,Transfer,8
J.P. Deeter,NA,6-3,285,83,NA,NA,NA,NA,DL,2024,arizona-state,Transfer,1
Laterrance Welch,NA,6-1,193,86,NA,NA,NA,NA,CB,2024,arizona-state,Transfer,7
Cameron Harpole,NA,6-4,250,84,NA,NA,NA,NA,TE,2024,arizona-state,Transfer,4
Javan Robinson,NA,6-0,169,87,NA,NA,NA,NA,CB,2024,arizona-state,Transfer,12
Cameron Dyer,"La Cueva (Albuquerque, NM)",6-4,202,94,141,6,1,NM,QB,2025,arizona-state,Commit,1
AJ Ia,"Orange Lutheran (Orange, CA)",6-5,240,91,NA,15,23,CA,TE,2025,arizona-state,Commit,1
Cory Butler Jr.,"Centennial (Corona, CA)",5-8.5,170,88,NA,94,58,CA,WR,2025,arizona-state,Commit,7
Manamo'ui Muti,"Leilehua (Wahiawa, HI)",6-7,320,88,NA,55,6,HI,OT,2025,arizona-state,Commit,7
Isaiah Iosefa,"Mililani (Mililani, HI)",6-1,210,88,NA,86,7,HI,LB,2025,arizona-state,Commit,7
Ben Alefaio-Lilii,"Orange Lutheran (Orange, CA)",6-1,190,88,NA,59,63,CA,S,2025,arizona-state,Commit,7
Xavier Skowron,"Texas City (Texas City, TX)",5-10.5,180,88,NA,65,106,TX,S,2025,arizona-state,Commit,7
Joseph Smith,"Legacy the School of Sport Sciences (Spring, TX)",5-11.5,170,87,NA,93,142,TX,CB,2025,arizona-state,Commit,6
Chance Ables,"Plano East (Plano, TX)",6-3,177,87,NA,143,148,TX,WR,2025,arizona-state,Commit,6
Maki Stewart,"Millikan (Long Beach, CA)",6-6,290,87,NA,74,92,CA,IOL,2025,arizona-state,Commit,6
Michael Tollefson,"Tustin (Tustin, CA)",6-1,195,87,NA,54,95,CA,QB,2025,arizona-state,Commit,6
Demarius Robinson,"Santa Fe (Edmond, OK)",5-10,175,87,NA,89,22,OK,RB,2025,arizona-state,Commit,6
Grayson Rigdon,"Columbus (Columbus, TX)",5-11,185,86,NA,104,170,TX,RB,2025,arizona-state,Commit,12
Harry Hassmann,"Coppell (Coppell, TX)",6-1,180,86,NA,169,173,TX,WR,2025,arizona-state,Commit,12
Desean Bryant Jr.,"Duncanville (Duncanville, TX)",6-4,250,86,NA,99,214,TX,OT,2025,arizona-state,Commit,12
Daeshon Morgan,"Vandegrift (Austin, TX)",6-3,265,86,NA,141,225,TX,DL,2025,arizona-state,Commit,12
Rob Lapuaho,"West (Salt Lake City, UT)",6-6,330,86,NA,112,16,UT,OT,2025,arizona-state,Commit,12
Uriah Neloms,"San Tan Charter (Gilbert, AZ)",6-4,196,85,NA,233,20,AZ,WR,2025,arizona-state,Commit,8
Alema Iosua,"Bishop Gorman (Las Vegas, NV)",6-7,292,85,NA,123,15,NV,OT,2025,arizona-state,Commit,8
Matai Jefferson,"Warren (Downey, CA)",6-4,350,85,NA,148,158,CA,IOL,2025,arizona-state,Commit,8
Lee Fuimaono,"San Clemente (San Clemente, CA)",6-1.5,215,85,NA,144,160,CA,ATH,2025,arizona-state,Commit,8
Tristan Bacon,"Raymond S. Kellis (Glendale, AZ)",6-2,220,85,NA,187,23,AZ,LB,2025,arizona-state,Commit,8
Doughless Teloma,"Riverside C.C. (Riverside, CA)",6-5,350,85,69,5,11,CA,IOL,2025,arizona-state,Commit,8
Joshua Shanklin,"Foothill College (Los Altos, CA)",6-4,220,88,5,1,1,CA,Edge,2025,arizona-state,Commit,7
Rashad McKenzie Jr.,NA,6-6,286,84,NA,NA,NA,NA,DL,2025,arizona-state,Transfer,3
Akim Lanieux,NA,6-7,190,83,NA,NA,NA,NA,WR,2025,arizona-state,Transfer,1
Maurice Williams II,NA,6-0,200,85,NA,NA,NA,NA,S,2025,arizona-state,Transfer,8
Brent Helton,NA,6-5,320,84,NA,NA,NA,NA,IOL,2025,arizona-state,Transfer,3
Wade Helton,NA,6-5,300,85,NA,NA,NA,NA,IOL,2025,arizona-state,Transfer,8
Kyndrich Breedlove,NA,5-11,185,86,NA,NA,NA,NA,CB,2025,arizona-state,Transfer,12
Nyland Green,NA,6-1,186,89,NA,NA,NA,NA,CB,2025,arizona-state,Transfer,1
Jaren Hamilton,NA,6-1,195,87,NA,NA,NA,NA,WR,2025,arizona-state,Transfer,6
Jimeto Obigbo,NA,6-4,339,86,NA,NA,NA,NA,IOL,2025,arizona-state,Transfer,12
MyKeil Gardner,NA,6-2,295,86,NA,NA,NA,NA,DL,2025,arizona-state,Transfer,12
Xander Ruggeroli,NA,6-6,285,84,NA,NA,NA,NA,OT,2025,arizona-state,Transfer,3
Adrian Wilson,NA,6-1,206,88,NA,NA,NA,NA,S,2025,arizona-state,Transfer,7
Khamari Anderson,NA,6-5,252,86,NA,NA,NA,NA,TE,2025,arizona-state,Transfer,12
Kanye Udoh,NA,6-0,215,86,NA,NA,NA,NA,RB,2025,arizona-state,Transfer,12
Jalen Moss,NA,6-1,175,86,NA,NA,NA,NA,WR,2025,arizona-state,Transfer,12
Jesus Gomez,NA,6-1,218,80,NA,NA,NA,NA,K,2025,arizona-state,Transfer,1
Noble Johnson,NA,6-2,210,86,NA,NA,NA,NA,WR,2025,arizona-state,Transfer,12
Jake Fette,"Del Valle (El Paso, TX)",6-0.5,195,92,105,8,17,TX,QB,2026,arizona-state,Commit,1
Cardae Mack,"Atascocita (Humble, TX)",5-9,210,89,NA,18,41,TX,RB,2026,arizona-state,Commit,2
Julian Hugo,"Steele (Cibolo, TX)",6-4,250,89,NA,36,48,TX,Edge,2026,arizona-state,Commit,2
Hayden Vercher,"Thousand Oaks (Thousand Oaks, CA)",6-4,215,88,NA,35,58,CA,TE,2026,arizona-state,Commit,1
Cortavious Tisaby,"South Oak Cliff (Dallas, TX)",6-5.5,250,87,NA,55,94,TX,OT,2026,arizona-state,Commit,3
DaQuwan Dunn,"Berkner (Richardson, TX)",6-0,175,87,NA,78,134,TX,CB,2026,arizona-state,Commit,3
Marques Uini,"Copperas Cove (Copperas Cove, TX)",6-4,293,87,NA,71,141,TX,IOL,2026,arizona-state,Commit,3
Zeth Thues,"Liberty (Peoria, AZ)",5-11,185,86,NA,95,13,AZ,S,2026,arizona-state,Commit,5
Mason Marden,"Ladue Horton Watkins (St. Louis, MO)",6-3,220,86,NA,96,13,MO,LB,2026,arizona-state,Commit,5
Ronald Derrick,"University (Waco, TX)",6-5,260,86,NA,125,163,TX,DL,2026,arizona-state,Commit,5
Jalen Williams,"Kell (Marietta, GA)",6-0,170,86,NA,113,132,GA,CB,2026,arizona-state,Commit,5
Siosaia Lapuaho,"Garden City C.C.  (Garden City, KS)",6-4,300,86,9,2,4,KS,OT,2026,arizona-state,Commit,5
Cooper Reid,"Dripping Springs (Dripping Springs, TX)",6-3,180,85,NA,209,201,TX,WR,2026,arizona-state,Commit,4
Oscar Aguilar,"Downey (Downey, CA)",6-3,205,85,NA,140,137,CA,LB,2026,arizona-state,Commit,4
Mickey Williams,"Sacred Heart Cathedral Prep (San Francisco, CA)",6-5,210,85,NA,122,146,CA,Edge,2026,arizona-state,Commit,4
Sinei Tengei,"Westwood (Mesa, AZ)",6-3,230,85,NA,130,25,AZ,Edge,2026,arizona-state,Commit,4
Niniva Nicholson,"Santa Margarita Catholic (Rancho Santa Margarita, CA)",6-3,285,84,NA,162,179,CA,IOL,2026,arizona-state,Commit,1
Khalil Tate,"Junipero Serra (Gardena, CA)",6-2,203,92,233,10,33,CA,DUAL,2016,arizona,Commit,2
Michael Eletise,"Kaiser (Honolulu, HI)",6-4,313,92,NA,14,2,HI,OG,2016,arizona,Commit,2
Chacho Ulloa,"Centennial (Corona, CA)",6-0,190,89,NA,20,42,CA,S,2016,arizona,Commit,1
Kahi Neves,"Bingham (South Jordan, UT)",6-3,238,87,NA,39,5,UT,ATH,2016,arizona,Commit,2
Devaughn Cooper,"Narbonne (Harbor City, CA)",5-10.5,171,87,NA,90,57,CA,WR,2016,arizona,Commit,2
Shawn Poindexter,"Glendale C.C. (Glendale, AZ)",6-7,215,85,121,20,12,AZ,WR,2016,arizona,Commit,1
Bryson Cain,"Great Oak (Temecula, CA)",6-5,265,84,NA,108,107,CA,OT,2016,arizona,Commit,4
Isaiah Hayes,"Calabasas (Calabasas, CA)",6-0,175,84,NA,106,109,CA,CB,2016,arizona,Commit,4
Jalen Cochran,"Canton (Canton, MI)",6-4,235,84,NA,87,30,MI,OLB,2016,arizona,Commit,4
Jacob Colacion,"La Habra (La Habra, CA)",6-1,215,84,NA,92,118,CA,ILB,2016,arizona,Commit,4
Lorenzo Burns,"Linfield Christian School (Temecula, CA)",5-10,160,83,NA,126,136,CA,CB,2016,arizona,Commit,1
JJ Taylor,"Centennial (Corona, CA)",5-6,155,82,NA,31,157,CA,APB,2016,arizona,Commit,1
Justin Holt,"Salpointe Catholic (Tucson, AZ)",6-0,295,81,NA,91,15,AZ,DT,2016,arizona,Commit,1
Tristan Cooper,"Andress (El Paso, TX)",6-1,180,80,NA,138,247,TX,S,2016,arizona,Commit,1
Gavin Robertson,"Auburn Mountainview (Auburn, WA)",6-2,190,79,NA,147,21,WA,S,2016,arizona,Commit,1
Jarrius Wallace,"John Ehret (Marrero, LA)",6-0,185,78,NA,170,108,LA,S,2016,arizona,Commit,1
Francisco Nelson,"Kathleen (Lakeland, FL)",6-4,215,76,NA,125,342,FL,SDE,2016,arizona,Commit,1
Russell Halimon,"Allatoona (Acworth, GA)",5-10,185,86,NA,51,75,GA,RB,2016,arizona,Commit,1
Nathan Tilford,"Colony (Ontario, CA)",6-2,190,92,192,11,21,CA,ATH,2017,arizona,Commit,1
Colin Schooler,"Mission Viejo (Mission Viejo, CA)",6-2,215,91,NA,10,30,CA,ILB,2017,arizona,Commit,1
Jalen Harris,"Desert Ridge (Mesa, AZ)",6-4,210,88,NA,32,6,AZ,WR,2017,arizona,Commit,1
Bryce Wolma,"Saline (Saline, MI)",6-4,235,87,NA,22,16,MI,TE,2017,arizona,Commit,2
Scottie Young Jr.,"Helix (La Mesa, CA)",6-0,190,87,NA,43,51,CA,S,2017,arizona,Commit,2
Brian Casteel,"Charter Oak (Covina, CA)",6-0,190,86,NA,101,63,CA,WR,2017,arizona,Commit,4
Anthony Pandy,"Narbonne (Harbor City, CA)",6-2,220,86,NA,49,66,CA,WDE,2017,arizona,Commit,4
Rhedi Short,"Cathedral (Los Angeles, CA)",6-1,185,86,NA,62,67,CA,S,2017,arizona,Commit,4
Malik Hausman,"Bishop Gorman (Las Vegas, NV)",5-11,168,86,NA,89,9,NV,CB,2017,arizona,Commit,4
Edgar Burrola,"Desert Pines (Las Vegas, NV)",6-6,295,85,NA,83,10,NV,OT,2017,arizona,Commit,2
Tony Fields,"Desert Pines (Las Vegas, NV)",6-2,205,85,NA,73,11,NV,ATH,2017,arizona,Commit,2
Tony Wallace,"Desert Pines (Las Vegas, NV)",6-0,180,84,NA,112,12,NV,CB,2017,arizona,Commit,4
Bryce Gilbert,"Higley (Gilbert, AZ)",6-5,230,84,NA,164,19,AZ,WR,2017,arizona,Commit,4
Drew Dixon,"Sabino (Tucson, AZ)",6-4,195,84,NA,87,20,AZ,ATH,2017,arizona,Commit,4
K'hari Lane,"Macon County (Montezuma, GA)",6-1,225,84,NA,46,134,GA,PRO,2017,arizona,Commit,4
JB Brown,"Long Beach Poly (Long Beach, CA)",6-2,222,83,NA,54,116,CA,ILB,2017,arizona,Commit,3
Kurtis Brown,"Liberty (Bakersfield, CA)",6-3,260,83,NA,83,117,CA,DT,2017,arizona,Commit,3
Xavier Bell,"Mater Dei (Santa Ana, CA)",6-2,185,83,NA,108,128,CA,S,2017,arizona,Commit,3
Troy Young,"Mobile Christian School (Mobile, AL)",6-1,190,81,NA,136,65,AL,S,2017,arizona,Commit,3
My-King Johnson,"Tempe (Tempe, AZ)",6-4,225,81,NA,81,26,AZ,WDE,2017,arizona,Commit,3
Rhett Rodriguez,"Catalina Foothills (Tucson, AZ)",6-1,165,81,NA,41,27,AZ,DUAL,2017,arizona,Commit,3
Kylan Wilborn,"Notre Dame (Sherman Oaks, CA)",6-2,236,80,NA,87,167,CA,WDE,2017,arizona,Commit,2
Gary Brightwell,"St. Georges Tech (Middletown, DE)",5-11,187,80,NA,144,4,DE,ATH,2017,arizona,Commit,2
Jose Ramirez,"Auburndale (Auburndale, FL)",6-3,195,79,NA,153,329,FL,OLB,2017,arizona,Commit,1
Lucas Havrisik,"Norco (Norco, CA)",6-2,168,74,NA,26,305,CA,K,2017,arizona,Commit,1
Sione Taufahema,"College of the Canyons (Valencia, CA)",6-3,310,70,NA,NA,NA,CA,DT,2017,arizona,Commit,1
Jamarye Joiner,"Cienega (Coronado Ntl Forest, AZ)",6-3,205,88,NA,17,5,AZ,DUAL,2018,arizona,Commit,3
Thomas Marcus,"Horizon (San Diego, CA)",6-4,185,88,NA,82,62,CA,ATH,2018,arizona,Commit,3
Kevin Doyle,"St. John's College (Washington, DC)",6-4,210,88,NA,19,3,DC,PRO,2018,arizona,Commit,3
Nahe Sulunga,"Calabasas (Calabasas, CA)",6-2.5,252,87,NA,25,69,CA,SDE,2018,arizona,Commit,1
Dayven Coleman,"West Mesquite (Mesquite, TX)",6-2,200,86,NA,67,96,TX,S,2018,arizona,Commit,4
Christian Young,"Foster (Richmond, TX)",6-1,201,86,NA,70,105,TX,S,2018,arizona,Commit,4
Jhevon Hill,"Cajon (San Bernardino, CA)",6-3,185,86,NA,67,87,CA,ATH,2018,arizona,Commit,4
Zach Williams,"Johns Creek (Alpharetta, GA)",6-3,205,86,NA,132,95,GA,WR,2018,arizona,Commit,4
McKenzie Barnes,"Edison (Fresno, CA)",6-0,170,85,NA,94,98,CA,CB,2018,arizona,Commit,5
Issaiah Johnson,"Los Alamitos (Los Alamitos, CA)",6-3,220,85,NA,39,100,CA,OLB,2018,arizona,Commit,5
Jake Peters,"Santa Margarita Catholic (Rancho Santa Margarita, CA)",6-5,225,85,NA,45,112,CA,TE,2018,arizona,Commit,5
Donovan Laie,"Oceanside (Oceanside, CA)",6-6,275,85,NA,89,122,CA,OT,2018,arizona,Commit,5
Mykee Irving,"Calabasas (Calabasas, CA)",6-4.5,330,85,NA,64,131,CA,DT,2018,arizona,Commit,5
Steven Bailey,"Glendale C.C. (Glendale, AZ)",6-3,290,84,97,3,12,AZ,OG,2018,arizona,Commit,1
Tre Adams,"Wakeland (Frisco, TX)",6-3,178,83,NA,211,178,TX,WR,2018,arizona,Commit,2
David Watson,"Amphitheater (Tucson, AZ)",6-6,300,83,NA,133,17,AZ,OT,2018,arizona,Commit,2
Jaden Mitchell,"Desert Oasis (Las Vegas, NV)",6-0,180,82,NA,241,12,NV,WR,2018,arizona,Commit,2
PJ Johnson,"City College of San Francisco (San Francisco, CA)",6-5,315,82,149,28,34,CA,DT,2018,arizona,Commit,2
Jailen Bailey,"Lincoln (San Diego, CA)",5-10,180,79,NA,333,264,CA,WR,2018,arizona,Commit,1
Darrius Smith,"Dawson (Pearland, TX)",5-9,170,77,NA,169,390,TX,RB,2018,arizona,Commit,1
Bobby Wolfe,"Madison (Houston, TX)",6-1,180,90,NA,31,35,TX,CB,2019,arizona,Commit,1
Jalen Curry,"St Pius X (Houston, TX)",6-2.5,208,89,NA,53,52,TX,WR,2019,arizona,Commit,2
Grant Gunnell,"St Pius X (Houston, TX)",6-5,222,89,NA,10,55,TX,PRO,2019,arizona,Commit,2
Jaxen Turner,"Rancho Verde (Moreno Valley, CA)",6-2,175,88,NA,39,71,CA,S,2019,arizona,Commit,1
Christian Roland-Wallace,"William Knight (Palmdale, CA)",6-0,180,86,NA,68,103,CA,ATH,2019,arizona,Commit,4
Kwabena Watson,"Edison (Fresno, CA)",6-3,205,86,NA,67,107,CA,OLB,2019,arizona,Commit,4
Myles Tapusoa,"Eastern Arizona College (Thatcher, AZ)",6-3,325,86,56,7,8,AZ,DT,2019,arizona,Commit,4
Paiton Fears,"Hutchinson C.C. (Hutchinson, KS)",6-6,327,86,72,10,14,KS,OT,2019,arizona,Commit,4
Josh Donovan,"Trinity Valley C.C. (Athens, TX)",6-5,330,85,97,14,3,TX,OT,2019,arizona,Commit,1
Jalen Johnson,"Eleanor Roosevelt (Eastvale, CA)",6-2.5,170,84,NA,159,149,CA,WR,2019,arizona,Commit,4
Maurice Gaines,"St. Thomas More (Oakdale, CT)",6-1.5,185,84,NA,129,11,CT,CB,2019,arizona,Commit,4
Jamari Williams,"Cardinal Gibbons (Fort Lauderdale, FL)",6-4,275,84,NA,69,170,FL,OG,2019,arizona,Commit,4
Trevon Mason,"Navarro College (Corsicana, TX)",6-4,285,84,132,13,10,TX,DT,2019,arizona,Commit,4
Derrion Clark,"South Oak Cliff (Dallas, TX)",6-1,215,83,NA,62,185,TX,ILB,2019,arizona,Commit,2
Kyon Barrs,"Murrieta Mesa (Murrieta, CA)",6-3,285,82,NA,113,177,CA,DT,2019,arizona,Commit,4
Jordan Morgan,"Marana (Marana, AZ)",6-5,270,82,NA,137,34,AZ,OT,2019,arizona,Commit,4
Michael Wiley,"Strake Jesuit (Houston, TX)",5-10.5,175,82,NA,111,217,TX,RB,2019,arizona,Commit,4
Eddie Siaumau,"Leone (Pago Pago, AS)",6-2,210,82,NA,150,1,AS,S,2019,arizona,Commit,4
Kyle Ostendorp,"Desert Vista (Phoenix, AZ)",6-2,195,75,NA,14,83,AZ,P,2019,arizona,Commit,1
Kane Bradford,"Skyline (Dallas, TX)",6-5,275,83,NA,109,212,TX,DT,2019,arizona,Commit,2
Frank Brown,"Sterling (Houston, TX)",6-0,180,89,NA,10,51,TX,RB,2020,arizona,Commit,1
Khary Crump,"Culver City (Culver City, CA)",5-10.5,175,87,NA,51,65,CA,CB,2020,arizona,Commit,5
Josh Baker,"Eureka (Eureka, MO)",6-3,280,87,NA,16,11,MO,OC,2020,arizona,Commit,5
Jalen John,"Lakeridge (Lake Oswego, OR)",5-11,180,87,NA,39,5,OR,RB,2020,arizona,Commit,5
Derick Mourning Jr.,"Paetow (Katy, TX)",6-3,210,87,NA,52,95,TX,OLB,2020,arizona,Commit,5
Dion Wilson Jr.,"Orange Vista (Perris, CA)",6-5.5,260,87,NA,49,72,CA,TE,2020,arizona,Commit,5
Edric Whitley,"Weiss (Pflugerville, TX)",5-11,160,86,NA,67,104,TX,CB,2020,arizona,Commit,2
Regen Terry,"Florence (Florence, AZ)",6-3.5,230,86,NA,43,18,AZ,WDE,2020,arizona,Commit,2
Roberto Miranda,"Germany (Germany, GERM)",6-3,225,85,NA,57,2,GERM,WR,2020,arizona,Commit,2
Sam Langi,"College of San Mateo (San Mateo, CA)",6-5,313,85,95,5,22,CA,OG,2020,arizona,Commit,2
Ma'jon Wright,"Cardinal Gibbons (Fort Lauderdale, FL)",6-3,200,84,NA,105,154,FL,WR,2020,arizona,Commit,4
Will Plummer,"Gilbert (Gilbert, AZ)",6-2,205,84,NA,44,31,AZ,PRO,2020,arizona,Commit,4
Leif Magnuson,"Bethlehem Catholic (Canada, CANA)",6-4,270,84,NA,94,2,CANA,OT,2020,arizona,Commit,4
Paris Shand,"The Loomis Chaffee School (Windsor, CT)",6-5,240,84,NA,79,13,CT,SDE,2020,arizona,Commit,4
Shontrail Key,"Morgan Park (Chicago, IL)",6-7,250,83,NA,115,29,IL,DT,2020,arizona,Commit,5
Dyelan Miller,"Centennial (Peoria, AZ)",6-3,190,83,NA,220,33,AZ,WR,2020,arizona,Commit,5
Anthony Patt,"San Marcos (San Marcos, CA)",6-5,270,83,NA,143,167,CA,OT,2020,arizona,Commit,5
Isaiah Mays,"City College of San Francisco (San Francisco, CA)",6-1,177,83,162,24,33,CA,WR,2020,arizona,Commit,5
Jabar Triplett,"Southern Lab (Baton Rouge, LA)",6-0,215,82,NA,137,84,LA,OLB,2020,arizona,Commit,2
Woody Jean,"Deerfield Beach (Deerfield Beach, FL)",6-4,287,82,NA,150,239,FL,OT,2020,arizona,Commit,2
Stacey Marshall Jr.,"Hutchinson C.C. (Hutchinson, KS)",6-5,255,79,NA,18,71,KS,TE,2020,arizona,Commit,1
Ugo Nosike,"Thornwood (South Holland, IL)",6-3,255,74,NA,242,90,IL,DT,2020,arizona,Commit,2
Tyler Loop,"Lovejoy (Lucas, TX)",6-0,160,74,NA,22,392,TX,K,2020,arizona,Commit,2
Aaron Blackwell,NA,6-3,298,78,NA,NA,NA,NA,DT,2020,arizona,Transfer,1
Brenden Schooler,NA,6-2,190,83,NA,NA,NA,NA,WR,2020,arizona,Transfer,5
James Bohls,"San Clemente (San Clemente, CA)",6-0,195,88,NA,35,50,CA,RB,2021,arizona,Commit,1
Javione Carr,"Sam Houston (Arlington, TX)",6-0,170,86,NA,70,140,TX,CB,2021,arizona,Commit,2
DJ Fryar,"Steilacoom (Steilacoom, WA)",6-3,210,86,NA,88,14,WA,LB,2021,arizona,Commit,2
Jackson Bailey,"Red Oak (Red Oak, TX)",6-1,220,85,NA,124,181,TX,LB,2021,arizona,Commit,3
Kolbe Cage,"Holy Cross (New Orleans, LA)",6-0,205,85,NA,125,41,LA,LB,2021,arizona,Commit,3
Kevon Garcia,"Dekaney (Houston, TX)",6-2,215,85,NA,73,194,TX,Edge,2021,arizona,Commit,3
Colby Powers,"Klein Collins (Spring, TX)",6-4,235,84,NA,67,202,TX,TE,2021,arizona,Commit,4
Dalton Johnson,"Katy (Katy, TX)",5-10,180,84,NA,124,224,TX,S,2021,arizona,Commit,4
Alex Navarro-Silva,"Riverside C.C. (Riverside, CA)",6-5,290,84,47,11,6,CA,DL,2021,arizona,Commit,4
JT Hand,"Mission Viejo (Mission Viejo, CA)",6-3,285,83,NA,91,142,CA,IOL,2021,arizona,Commit,4
Matthew Weerts,"Batavia (Batavia, IL)",6-2,217,83,NA,185,35,IL,LB,2021,arizona,Commit,4
Logan Kraut,"Maria Carrillo (Santa Rosa, CA)",6-2,190,83,NA,148,171,CA,ATH,2021,arizona,Commit,4
Stevie Rocker Jr.,"Canyon Del Oro (Tucson, AZ)",6-0,185,83,NA,118,23,AZ,RB,2021,arizona,Commit,4
Isaiah Taylor,"St. Thomas Aquinas (Fort Lauderdale, FL)",5-11,195,82,NA,176,279,FL,S,2021,arizona,Commit,2
Anthony Simpson,"Trinity-Pawling School (PREP) (Pawling, NY)",5-10,180,81,11,2,1,NY,ATH,2021,arizona,Commit,4
Luke Eckardt,"Richmond-Burton (Richmond, IL)",6-7,265,80,NA,196,59,IL,OT,2021,arizona,Commit,4
Evan Branch-Haynes,"Sacred Heart Cathedral Prep (San Francisco, CA)",6-2,270,80,NA,265,274,CA,DL,2021,arizona,Commit,4
Jakelyn Morgan,"Tyler Legacy (Tyler, TX)",6-1,175,78,NA,265,408,TX,CB,2021,arizona,Commit,1
Treshaun Hayward,NA,6-1,210,84,NA,NA,NA,NA,LB,2021,arizona,Transfer,4
Rashie Hodge,NA,6-0,195,80,NA,NA,NA,NA,LB,2021,arizona,Transfer,4
Jordan McCloud,NA,6-0,193,80,NA,NA,NA,NA,QB,2021,arizona,Transfer,4
Isaiah Rutherford,NA,6-0,192,81,NA,NA,NA,NA,CB,2021,arizona,Transfer,4
Jason Harris,NA,6-7,220,81,NA,NA,NA,NA,WDE,2021,arizona,Transfer,4
Drake Anderson,NA,5-11,180,81,NA,NA,NA,NA,RB,2021,arizona,Transfer,4
Gunner Maldonado,NA,5-11,180,82,NA,NA,NA,NA,S,2021,arizona,Transfer,2
Tetairoa McMillan,"Servite (Anaheim, CA)",6-4,185,97,37,4,3,CA,WR,2022,arizona,Commit,1
Rayshon Luke,"St. John Bosco (Bellflower, CA)",5-8,175,93,201,17,15,CA,RB,2022,arizona,Commit,1
Keyan Burnett,"Servite (Anaheim, CA)",6-4,225,92,232,6,20,CA,ATH,2022,arizona,Commit,2
Ephesians Prysock,"Bishop Alemany (Mission Hills, CA)",6-3,170,90,NA,32,23,CA,S,2022,arizona,Commit,3
Sterling Lane II,"Oaks Christian (Westlake Village, CA)",6-4,235,90,NA,41,29,CA,LB,2022,arizona,Commit,3
Kevin Green Jr.,"Bishop Alemany (Mission Hills, CA)",5-11,165,90,NA,58,33,CA,WR,2022,arizona,Commit,3
Jonah Coleman,"Lincoln (Stockton, CA)",5-9,205,89,NA,36,40,CA,RB,2022,arizona,Commit,2
Jonah Savaiinaea,"St. Louis School (Honolulu, HI)",6-3,330,89,NA,21,3,HI,IOL,2022,arizona,Commit,2
Noah Fifita,"Servite (Anaheim, CA)",5-10,170,87,NA,40,53,CA,QB,2022,arizona,Commit,4
AJ Jones,"Colony (Ontario, CA)",6-4,195,87,NA,98,54,CA,WR,2022,arizona,Commit,4
Isaiah Ward,"Colony (Ontario, CA)",6-6,230,87,NA,52,69,CA,Edge,2022,arizona,Commit,4
Tacario Davis,"Millikan (Long Beach, CA)",6-2,185,85,NA,104,97,CA,CB,2022,arizona,Commit,7
Tyler Powell,"Brophy College Preparatory (Phoenix, AZ)",6-7,240,85,NA,75,17,AZ,TE,2022,arizona,Commit,7
Russell Davis II,"Hamilton (Chandler, AZ)",6-3,215,85,NA,70,19,AZ,Edge,2022,arizona,Commit,7
Grayson Stovall,"Hamilton (Chandler, AZ)",6-4,281,85,NA,52,20,AZ,IOL,2022,arizona,Commit,7
Tyler Martin,"Buckingham Browne & Nichols School (Cambridge, MA)",6-3,238,85,NA,118,8,MA,LB,2022,arizona,Commit,7
Jacob Manu,"Servite (Anaheim, CA)",5-11,210,84,NA,143,128,CA,LB,2022,arizona,Commit,5
Jai-Ayviauynn Celestine,"Miami Palmetto (Miami, FL)",5-9.5,175,84,NA,107,180,FL,ATH,2022,arizona,Commit,5
Wendell Moe Jr.,"Long Beach Poly (Long Beach, CA)",6-3,330,84,NA,78,148,CA,IOL,2022,arizona,Commit,5
Jacob Reece,"Brighton (Salt Lake City, UT)",6-5,295,84,NA,80,27,UT,IOL,2022,arizona,Commit,5
Ta'ita'i Uiagalelei,"Mater Dei (Santa Ana, CA)",6-4,255,84,NA,85,152,CA,Edge,2022,arizona,Commit,5
Isaiah Johnson,"Chandler (Chandler, AZ)",6-2,275,83,NA,191,29,AZ,DL,2022,arizona,Commit,4
Jermaine Wiggins Jr,"Bridgton Academy (Bridgton, ME)",6-4,230,83,NA,198,1,ME,ATH,2022,arizona,Commit,4
D.J. Williams,NA,5-10,213,85,NA,NA,NA,NA,RB,2022,arizona,Transfer,7
Jack Buford,NA,6-3,326,83,NA,NA,NA,NA,OT,2022,arizona,Transfer,4
Tiaoalii Savea,NA,6-4,275,88,NA,NA,NA,NA,DL,2022,arizona,Transfer,2
Jayden de Laura,NA,6-0,190,88,NA,NA,NA,NA,QB,2022,arizona,Transfer,2
Anthony Solomon,NA,6-0,190,87,NA,NA,NA,NA,LB,2022,arizona,Transfer,4
